sample_id,sequence_id,frame_id,object_id,raw_label,class_id,class_name,bbox_source,image_source,image_path,label_path,notes
2019-09-16-13-03-38_000650,2019-09-16-13-03-38,000650,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000650.npy,images/2019-09-16-13-03-38/000650.png,labels/2019-09-16-13-03-38/000650.txt,
2019-09-16-13-03-38_000651,2019-09-16-13-03-38,000651,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000651.npy,images/2019-09-16-13-03-38/000651.png,labels/2019-09-16-13-03-38/000651.txt,
2019-09-16-13-03-38_000652,2019-09-16-13-03-38,000652,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000652.npy,images/2019-09-16-13-03-38/000652.png,labels/2019-09-16-13-03-38/000652.txt,
2019-09-16-13-03-38_000653,2019-09-16-13-03-38,000653,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000653.npy,images/2019-09-16-13-03-38/000653.png,labels/2019-09-16-13-03-38/000653.txt,
2019-09-16-13-03-38_000654,2019-09-16-13-03-38,000654,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000654.npy,images/2019-09-16-13-03-38/000654.png,labels/2019-09-16-13-03-38/000654.txt,
2019-09-16-13-03-38_000655,2019-09-16-13-03-38,000655,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000655.npy,images/2019-09-16-13-03-38/000655.png,labels/2019-09-16-13-03-38/000655.txt,
2019-09-16-13-03-38_000656,2019-09-16-13-03-38,000656,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000656.npy,images/2019-09-16-13-03-38/000656.png,labels/2019-09-16-13-03-38/000656.txt,
2019-09-16-13-03-38_000657,2019-09-16-13-03-38,000657,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000657.npy,images/2019-09-16-13-03-38/000657.png,labels/2019-09-16-13-03-38/000657.txt,
2019-09-16-13-03-38_000658,2019-09-16-13-03-38,000658,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000658.npy,images/2019-09-16-13-03-38/000658.png,labels/2019-09-16-13-03-38/000658.txt,
2019-09-16-13-03-38_000659,2019-09-16-13-03-38,000659,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000659.npy,images/2019-09-16-13-03-38/000659.png,labels/2019-09-16-13-03-38/000659.txt,
2019-09-16-13-03-38_000660,2019-09-16-13-03-38,000660,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000660.npy,images/2019-09-16-13-03-38/000660.png,labels/2019-09-16-13-03-38/000660.txt,
2019-09-16-13-03-38_000661,2019-09-16-13-03-38,000661,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000661.npy,images/2019-09-16-13-03-38/000661.png,labels/2019-09-16-13-03-38/000661.txt,
2019-09-16-13-03-38_000662,2019-09-16-13-03-38,000662,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000662.npy,images/2019-09-16-13-03-38/000662.png,labels/2019-09-16-13-03-38/000662.txt,
2019-09-16-13-03-38_000663,2019-09-16-13-03-38,000663,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000663.npy,images/2019-09-16-13-03-38/000663.png,labels/2019-09-16-13-03-38/000663.txt,
2019-09-16-13-03-38_000664,2019-09-16-13-03-38,000664,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000664.npy,images/2019-09-16-13-03-38/000664.png,labels/2019-09-16-13-03-38/000664.txt,
2019-09-16-13-03-38_000665,2019-09-16-13-03-38,000665,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000665.npy,images/2019-09-16-13-03-38/000665.png,labels/2019-09-16-13-03-38/000665.txt,
2019-09-16-13-03-38_000666,2019-09-16-13-03-38,000666,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000666.npy,images/2019-09-16-13-03-38/000666.png,labels/2019-09-16-13-03-38/000666.txt,
2019-09-16-13-03-38_000667,2019-09-16-13-03-38,000667,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000667.npy,images/2019-09-16-13-03-38/000667.png,labels/2019-09-16-13-03-38/000667.txt,
2019-09-16-13-03-38_000668,2019-09-16-13-03-38,000668,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000668.npy,images/2019-09-16-13-03-38/000668.png,labels/2019-09-16-13-03-38/000668.txt,
2019-09-16-13-03-38_000669,2019-09-16-13-03-38,000669,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000669.npy,images/2019-09-16-13-03-38/000669.png,labels/2019-09-16-13-03-38/000669.txt,
2019-09-16-13-03-38_000670,2019-09-16-13-03-38,000670,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000670.npy,images/2019-09-16-13-03-38/000670.png,labels/2019-09-16-13-03-38/000670.txt,
2019-09-16-13-03-38_000671,2019-09-16-13-03-38,000671,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000671.npy,images/2019-09-16-13-03-38/000671.png,labels/2019-09-16-13-03-38/000671.txt,
2019-09-16-13-03-38_000672,2019-09-16-13-03-38,000672,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000672.npy,images/2019-09-16-13-03-38/000672.png,labels/2019-09-16-13-03-38/000672.txt,
2019-09-16-13-03-38_000673,2019-09-16-13-03-38,000673,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000673.npy,images/2019-09-16-13-03-38/000673.png,labels/2019-09-16-13-03-38/000673.txt,
2019-09-16-13-03-38_000674,2019-09-16-13-03-38,000674,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000674.npy,images/2019-09-16-13-03-38/000674.png,labels/2019-09-16-13-03-38/000674.txt,
2019-09-16-13-03-38_000675,2019-09-16-13-03-38,000675,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000675.npy,images/2019-09-16-13-03-38/000675.png,labels/2019-09-16-13-03-38/000675.txt,
2019-09-16-13-03-38_000676,2019-09-16-13-03-38,000676,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000676.npy,images/2019-09-16-13-03-38/000676.png,labels/2019-09-16-13-03-38/000676.txt,
2019-09-16-13-03-38_000677,2019-09-16-13-03-38,000677,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000677.npy,images/2019-09-16-13-03-38/000677.png,labels/2019-09-16-13-03-38/000677.txt,
2019-09-16-13-03-38_000678,2019-09-16-13-03-38,000678,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000678.npy,images/2019-09-16-13-03-38/000678.png,labels/2019-09-16-13-03-38/000678.txt,
2019-09-16-13-03-38_000679,2019-09-16-13-03-38,000679,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000679.npy,images/2019-09-16-13-03-38/000679.png,labels/2019-09-16-13-03-38/000679.txt,
2019-09-16-13-03-38_000680,2019-09-16-13-03-38,000680,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000680.npy,images/2019-09-16-13-03-38/000680.png,labels/2019-09-16-13-03-38/000680.txt,
2019-09-16-13-03-38_000681,2019-09-16-13-03-38,000681,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000681.npy,images/2019-09-16-13-03-38/000681.png,labels/2019-09-16-13-03-38/000681.txt,
2019-09-16-13-03-38_000682,2019-09-16-13-03-38,000682,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000682.npy,images/2019-09-16-13-03-38/000682.png,labels/2019-09-16-13-03-38/000682.txt,
2019-09-16-13-03-38_000683,2019-09-16-13-03-38,000683,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000683.npy,images/2019-09-16-13-03-38/000683.png,labels/2019-09-16-13-03-38/000683.txt,
2019-09-16-13-03-38_000684,2019-09-16-13-03-38,000684,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000684.npy,images/2019-09-16-13-03-38/000684.png,labels/2019-09-16-13-03-38/000684.txt,
2019-09-16-13-03-38_000685,2019-09-16-13-03-38,000685,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000685.npy,images/2019-09-16-13-03-38/000685.png,labels/2019-09-16-13-03-38/000685.txt,
2019-09-16-13-03-38_000686,2019-09-16-13-03-38,000686,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000686.npy,images/2019-09-16-13-03-38/000686.png,labels/2019-09-16-13-03-38/000686.txt,
2019-09-16-13-03-38_000687,2019-09-16-13-03-38,000687,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000687.npy,images/2019-09-16-13-03-38/000687.png,labels/2019-09-16-13-03-38/000687.txt,
2019-09-16-13-03-38_000688,2019-09-16-13-03-38,000688,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000688.npy,images/2019-09-16-13-03-38/000688.png,labels/2019-09-16-13-03-38/000688.txt,
2019-09-16-13-03-38_000689,2019-09-16-13-03-38,000689,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000689.npy,images/2019-09-16-13-03-38/000689.png,labels/2019-09-16-13-03-38/000689.txt,
2019-09-16-13-03-38_000690,2019-09-16-13-03-38,000690,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000690.npy,images/2019-09-16-13-03-38/000690.png,labels/2019-09-16-13-03-38/000690.txt,
2019-09-16-13-03-38_000691,2019-09-16-13-03-38,000691,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000691.npy,images/2019-09-16-13-03-38/000691.png,labels/2019-09-16-13-03-38/000691.txt,
2019-09-16-13-03-38_000692,2019-09-16-13-03-38,000692,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000692.npy,images/2019-09-16-13-03-38/000692.png,labels/2019-09-16-13-03-38/000692.txt,
2019-09-16-13-03-38_000693,2019-09-16-13-03-38,000693,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000693.npy,images/2019-09-16-13-03-38/000693.png,labels/2019-09-16-13-03-38/000693.txt,
2019-09-16-13-03-38_000694,2019-09-16-13-03-38,000694,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000694.npy,images/2019-09-16-13-03-38/000694.png,labels/2019-09-16-13-03-38/000694.txt,
2019-09-16-13-03-38_000695,2019-09-16-13-03-38,000695,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000695.npy,images/2019-09-16-13-03-38/000695.png,labels/2019-09-16-13-03-38/000695.txt,
2019-09-16-13-03-38_000696,2019-09-16-13-03-38,000696,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000696.npy,images/2019-09-16-13-03-38/000696.png,labels/2019-09-16-13-03-38/000696.txt,
2019-09-16-13-03-38_000697,2019-09-16-13-03-38,000697,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000697.npy,images/2019-09-16-13-03-38/000697.png,labels/2019-09-16-13-03-38/000697.txt,
2019-09-16-13-03-38_000698,2019-09-16-13-03-38,000698,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000698.npy,images/2019-09-16-13-03-38/000698.png,labels/2019-09-16-13-03-38/000698.txt,
2019-09-16-13-03-38_000699,2019-09-16-13-03-38,000699,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000699.npy,images/2019-09-16-13-03-38/000699.png,labels/2019-09-16-13-03-38/000699.txt,
2019-09-16-13-03-38_000700,2019-09-16-13-03-38,000700,000260,3,2,car,range_angle.box,2019-09-16-13-03-38/range_angle_processed/000700.npy,images/2019-09-16-13-03-38/000700.png,labels/2019-09-16-13-03-38/000700.txt,
2019-09-16-13-06-41_000024,2019-09-16-13-06-41,000024,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000024.npy,images/2019-09-16-13-06-41/000024.png,labels/2019-09-16-13-06-41/000024.txt,
2019-09-16-13-06-41_000025,2019-09-16-13-06-41,000025,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000025.npy,images/2019-09-16-13-06-41/000025.png,labels/2019-09-16-13-06-41/000025.txt,
2019-09-16-13-06-41_000026,2019-09-16-13-06-41,000026,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000026.npy,images/2019-09-16-13-06-41/000026.png,labels/2019-09-16-13-06-41/000026.txt,
2019-09-16-13-06-41_000027,2019-09-16-13-06-41,000027,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000027.npy,images/2019-09-16-13-06-41/000027.png,labels/2019-09-16-13-06-41/000027.txt,
2019-09-16-13-06-41_000028,2019-09-16-13-06-41,000028,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000028.npy,images/2019-09-16-13-06-41/000028.png,labels/2019-09-16-13-06-41/000028.txt,
2019-09-16-13-06-41_000029,2019-09-16-13-06-41,000029,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000029.npy,images/2019-09-16-13-06-41/000029.png,labels/2019-09-16-13-06-41/000029.txt,
2019-09-16-13-06-41_000030,2019-09-16-13-06-41,000030,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000030.npy,images/2019-09-16-13-06-41/000030.png,labels/2019-09-16-13-06-41/000030.txt,
2019-09-16-13-06-41_000031,2019-09-16-13-06-41,000031,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000031.npy,images/2019-09-16-13-06-41/000031.png,labels/2019-09-16-13-06-41/000031.txt,
2019-09-16-13-06-41_000032,2019-09-16-13-06-41,000032,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000032.npy,images/2019-09-16-13-06-41/000032.png,labels/2019-09-16-13-06-41/000032.txt,
2019-09-16-13-06-41_000033,2019-09-16-13-06-41,000033,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000033.npy,images/2019-09-16-13-06-41/000033.png,labels/2019-09-16-13-06-41/000033.txt,
2019-09-16-13-06-41_000034,2019-09-16-13-06-41,000034,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000034.npy,images/2019-09-16-13-06-41/000034.png,labels/2019-09-16-13-06-41/000034.txt,
2019-09-16-13-06-41_000035,2019-09-16-13-06-41,000035,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000035.npy,images/2019-09-16-13-06-41/000035.png,labels/2019-09-16-13-06-41/000035.txt,
2019-09-16-13-06-41_000036,2019-09-16-13-06-41,000036,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000036.npy,images/2019-09-16-13-06-41/000036.png,labels/2019-09-16-13-06-41/000036.txt,
2019-09-16-13-06-41_000037,2019-09-16-13-06-41,000037,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000037.npy,images/2019-09-16-13-06-41/000037.png,labels/2019-09-16-13-06-41/000037.txt,
2019-09-16-13-06-41_000038,2019-09-16-13-06-41,000038,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000038.npy,images/2019-09-16-13-06-41/000038.png,labels/2019-09-16-13-06-41/000038.txt,
2019-09-16-13-06-41_000039,2019-09-16-13-06-41,000039,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000039.npy,images/2019-09-16-13-06-41/000039.png,labels/2019-09-16-13-06-41/000039.txt,
2019-09-16-13-06-41_000040,2019-09-16-13-06-41,000040,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000040.npy,images/2019-09-16-13-06-41/000040.png,labels/2019-09-16-13-06-41/000040.txt,
2019-09-16-13-06-41_000041,2019-09-16-13-06-41,000041,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000041.npy,images/2019-09-16-13-06-41/000041.png,labels/2019-09-16-13-06-41/000041.txt,
2019-09-16-13-06-41_000042,2019-09-16-13-06-41,000042,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000042.npy,images/2019-09-16-13-06-41/000042.png,labels/2019-09-16-13-06-41/000042.txt,
2019-09-16-13-06-41_000043,2019-09-16-13-06-41,000043,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000043.npy,images/2019-09-16-13-06-41/000043.png,labels/2019-09-16-13-06-41/000043.txt,
2019-09-16-13-06-41_000044,2019-09-16-13-06-41,000044,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000044.npy,images/2019-09-16-13-06-41/000044.png,labels/2019-09-16-13-06-41/000044.txt,
2019-09-16-13-06-41_000045,2019-09-16-13-06-41,000045,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000045.npy,images/2019-09-16-13-06-41/000045.png,labels/2019-09-16-13-06-41/000045.txt,
2019-09-16-13-06-41_000046,2019-09-16-13-06-41,000046,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000046.npy,images/2019-09-16-13-06-41/000046.png,labels/2019-09-16-13-06-41/000046.txt,
2019-09-16-13-06-41_000047,2019-09-16-13-06-41,000047,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000047.npy,images/2019-09-16-13-06-41/000047.png,labels/2019-09-16-13-06-41/000047.txt,
2019-09-16-13-06-41_000048,2019-09-16-13-06-41,000048,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000048.npy,images/2019-09-16-13-06-41/000048.png,labels/2019-09-16-13-06-41/000048.txt,
2019-09-16-13-06-41_000049,2019-09-16-13-06-41,000049,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000049.npy,images/2019-09-16-13-06-41/000049.png,labels/2019-09-16-13-06-41/000049.txt,
2019-09-16-13-06-41_000050,2019-09-16-13-06-41,000050,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000050.npy,images/2019-09-16-13-06-41/000050.png,labels/2019-09-16-13-06-41/000050.txt,
2019-09-16-13-06-41_000051,2019-09-16-13-06-41,000051,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000051.npy,images/2019-09-16-13-06-41/000051.png,labels/2019-09-16-13-06-41/000051.txt,
2019-09-16-13-06-41_000052,2019-09-16-13-06-41,000052,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000052.npy,images/2019-09-16-13-06-41/000052.png,labels/2019-09-16-13-06-41/000052.txt,
2019-09-16-13-06-41_000053,2019-09-16-13-06-41,000053,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000053.npy,images/2019-09-16-13-06-41/000053.png,labels/2019-09-16-13-06-41/000053.txt,
2019-09-16-13-06-41_000054,2019-09-16-13-06-41,000054,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000054.npy,images/2019-09-16-13-06-41/000054.png,labels/2019-09-16-13-06-41/000054.txt,
2019-09-16-13-06-41_000055,2019-09-16-13-06-41,000055,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000055.npy,images/2019-09-16-13-06-41/000055.png,labels/2019-09-16-13-06-41/000055.txt,
2019-09-16-13-06-41_000056,2019-09-16-13-06-41,000056,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000056.npy,images/2019-09-16-13-06-41/000056.png,labels/2019-09-16-13-06-41/000056.txt,
2019-09-16-13-06-41_000057,2019-09-16-13-06-41,000057,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000057.npy,images/2019-09-16-13-06-41/000057.png,labels/2019-09-16-13-06-41/000057.txt,
2019-09-16-13-06-41_000058,2019-09-16-13-06-41,000058,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000058.npy,images/2019-09-16-13-06-41/000058.png,labels/2019-09-16-13-06-41/000058.txt,
2019-09-16-13-06-41_000059,2019-09-16-13-06-41,000059,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000059.npy,images/2019-09-16-13-06-41/000059.png,labels/2019-09-16-13-06-41/000059.txt,
2019-09-16-13-06-41_000060,2019-09-16-13-06-41,000060,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000060.npy,images/2019-09-16-13-06-41/000060.png,labels/2019-09-16-13-06-41/000060.txt,
2019-09-16-13-06-41_000061,2019-09-16-13-06-41,000061,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000061.npy,images/2019-09-16-13-06-41/000061.png,labels/2019-09-16-13-06-41/000061.txt,
2019-09-16-13-06-41_000062,2019-09-16-13-06-41,000062,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000062.npy,images/2019-09-16-13-06-41/000062.png,labels/2019-09-16-13-06-41/000062.txt,
2019-09-16-13-06-41_000063,2019-09-16-13-06-41,000063,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000063.npy,images/2019-09-16-13-06-41/000063.png,labels/2019-09-16-13-06-41/000063.txt,
2019-09-16-13-06-41_000064,2019-09-16-13-06-41,000064,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000064.npy,images/2019-09-16-13-06-41/000064.png,labels/2019-09-16-13-06-41/000064.txt,
2019-09-16-13-06-41_000065,2019-09-16-13-06-41,000065,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000065.npy,images/2019-09-16-13-06-41/000065.png,labels/2019-09-16-13-06-41/000065.txt,
2019-09-16-13-06-41_000066,2019-09-16-13-06-41,000066,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000066.npy,images/2019-09-16-13-06-41/000066.png,labels/2019-09-16-13-06-41/000066.txt,
2019-09-16-13-06-41_000067,2019-09-16-13-06-41,000067,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000067.npy,images/2019-09-16-13-06-41/000067.png,labels/2019-09-16-13-06-41/000067.txt,
2019-09-16-13-06-41_000068,2019-09-16-13-06-41,000068,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000068.npy,images/2019-09-16-13-06-41/000068.png,labels/2019-09-16-13-06-41/000068.txt,
2019-09-16-13-06-41_000069,2019-09-16-13-06-41,000069,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000069.npy,images/2019-09-16-13-06-41/000069.png,labels/2019-09-16-13-06-41/000069.txt,
2019-09-16-13-06-41_000070,2019-09-16-13-06-41,000070,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000070.npy,images/2019-09-16-13-06-41/000070.png,labels/2019-09-16-13-06-41/000070.txt,
2019-09-16-13-06-41_000071,2019-09-16-13-06-41,000071,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000071.npy,images/2019-09-16-13-06-41/000071.png,labels/2019-09-16-13-06-41/000071.txt,
2019-09-16-13-06-41_000072,2019-09-16-13-06-41,000072,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000072.npy,images/2019-09-16-13-06-41/000072.png,labels/2019-09-16-13-06-41/000072.txt,
2019-09-16-13-06-41_000073,2019-09-16-13-06-41,000073,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000073.npy,images/2019-09-16-13-06-41/000073.png,labels/2019-09-16-13-06-41/000073.txt,
2019-09-16-13-06-41_000074,2019-09-16-13-06-41,000074,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000074.npy,images/2019-09-16-13-06-41/000074.png,labels/2019-09-16-13-06-41/000074.txt,
2019-09-16-13-06-41_000075,2019-09-16-13-06-41,000075,000282,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000075.npy,images/2019-09-16-13-06-41/000075.png,labels/2019-09-16-13-06-41/000075.txt,
2019-09-16-13-06-41_000380,2019-09-16-13-06-41,000380,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000380.npy,images/2019-09-16-13-06-41/000380.png,labels/2019-09-16-13-06-41/000380.txt,
2019-09-16-13-06-41_000381,2019-09-16-13-06-41,000381,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000381.npy,images/2019-09-16-13-06-41/000381.png,labels/2019-09-16-13-06-41/000381.txt,
2019-09-16-13-06-41_000382,2019-09-16-13-06-41,000382,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000382.npy,images/2019-09-16-13-06-41/000382.png,labels/2019-09-16-13-06-41/000382.txt,
2019-09-16-13-06-41_000383,2019-09-16-13-06-41,000383,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000383.npy,images/2019-09-16-13-06-41/000383.png,labels/2019-09-16-13-06-41/000383.txt,
2019-09-16-13-06-41_000384,2019-09-16-13-06-41,000384,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000384.npy,images/2019-09-16-13-06-41/000384.png,labels/2019-09-16-13-06-41/000384.txt,
2019-09-16-13-06-41_000385,2019-09-16-13-06-41,000385,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000385.npy,images/2019-09-16-13-06-41/000385.png,labels/2019-09-16-13-06-41/000385.txt,
2019-09-16-13-06-41_000386,2019-09-16-13-06-41,000386,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000386.npy,images/2019-09-16-13-06-41/000386.png,labels/2019-09-16-13-06-41/000386.txt,
2019-09-16-13-06-41_000387,2019-09-16-13-06-41,000387,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000387.npy,images/2019-09-16-13-06-41/000387.png,labels/2019-09-16-13-06-41/000387.txt,
2019-09-16-13-06-41_000388,2019-09-16-13-06-41,000388,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000388.npy,images/2019-09-16-13-06-41/000388.png,labels/2019-09-16-13-06-41/000388.txt,
2019-09-16-13-06-41_000389,2019-09-16-13-06-41,000389,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000389.npy,images/2019-09-16-13-06-41/000389.png,labels/2019-09-16-13-06-41/000389.txt,
2019-09-16-13-06-41_000390,2019-09-16-13-06-41,000390,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000390.npy,images/2019-09-16-13-06-41/000390.png,labels/2019-09-16-13-06-41/000390.txt,
2019-09-16-13-06-41_000391,2019-09-16-13-06-41,000391,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000391.npy,images/2019-09-16-13-06-41/000391.png,labels/2019-09-16-13-06-41/000391.txt,
2019-09-16-13-06-41_000392,2019-09-16-13-06-41,000392,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000392.npy,images/2019-09-16-13-06-41/000392.png,labels/2019-09-16-13-06-41/000392.txt,
2019-09-16-13-06-41_000393,2019-09-16-13-06-41,000393,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000393.npy,images/2019-09-16-13-06-41/000393.png,labels/2019-09-16-13-06-41/000393.txt,
2019-09-16-13-06-41_000394,2019-09-16-13-06-41,000394,000321,3,2,car,range_angle.box,2019-09-16-13-06-41/range_angle_processed/000394.npy,images/2019-09-16-13-06-41/000394.png,labels/2019-09-16-13-06-41/000394.txt,
