sequence_id,frame_id,object_id,class_id,x1,y1,x2,y2
2019-09-16-12-58-42,000179,000109,2,191.000,99.000,212.000,128.000
2019-09-16-12-58-42,000180,000109,2,194.000,97.000,216.000,128.000
2019-09-16-12-58-42,000181,000109,2,199.000,95.000,220.000,125.000
2019-09-16-12-58-42,000182,000109,2,202.000,43.000,224.000,174.000
2019-09-16-12-58-42,000183,000109,2,205.000,87.000,228.000,194.000
2019-09-16-12-58-42,000184,000109,2,209.000,80.000,233.000,122.000
2019-09-16-12-58-42,000185,000109,2,213.000,78.000,236.000,173.000
2019-09-16-12-58-42,000186,000109,2,217.000,58.000,238.000,214.000
2019-09-16-12-58-42,000187,000109,2,221.000,53.000,241.000,116.000
2019-09-16-12-58-42,000188,000109,2,222.000,35.000,245.000,114.000
2019-09-16-12-58-42,000189,000109,2,227.000,16.000,247.000,250.000
2019-09-16-12-58-42,000190,000109,2,231.000,35.000,247.000,250.000
2019-09-16-12-58-42,000191,000109,2,227.000,30.000,248.000,244.000
2019-09-16-12-58-42,000192,000109,2,224.000,22.000,246.000,209.000
2019-09-16-12-58-42,000193,000109,2,238.000,22.000,248.000,240.000
2019-09-16-12-58-42,000194,000109,2,242.000,12.000,248.000,250.000
2019-09-16-12-58-42,000195,000109,2,243.000,94.000,245.000,96.000
2019-09-16-12-58-42,000405,000153,2,9.000,130.000,10.000,132.000
2019-09-16-12-58-42,000406,000153,2,12.000,130.000,15.000,131.000
2019-09-16-12-58-42,000407,000153,2,15.000,130.000,16.000,132.000
2019-09-16-12-58-42,000408,000153,2,18.000,130.000,19.000,132.000
2019-09-16-12-58-42,000409,000153,2,21.000,131.000,22.000,133.000
2019-09-16-12-58-42,000410,000153,2,22.000,129.000,26.000,133.000
2019-09-16-12-58-42,000411,000153,2,22.000,131.000,29.000,134.000
2019-09-16-12-58-42,000412,000153,2,26.000,128.000,32.000,136.000
2019-09-16-12-58-42,000413,000153,2,29.000,131.000,34.000,134.000
2019-09-16-12-58-42,000414,000153,2,26.000,130.000,38.000,135.000
2019-09-16-12-58-42,000415,000153,2,39.000,133.000,40.000,135.000
2019-09-16-12-58-42,000416,000153,2,24.000,132.000,41.000,134.000
2019-09-16-12-58-42,000417,000153,2,26.000,130.000,46.000,136.000
2019-09-16-12-58-42,000418,000153,2,29.000,130.000,50.000,137.000
2019-09-16-12-58-42,000419,000153,2,47.000,134.000,53.000,138.000
2019-09-16-12-58-42,000420,000153,2,36.000,132.000,55.000,136.000
2019-09-16-12-58-42,000421,000153,2,51.000,134.000,57.000,138.000
2019-09-16-12-58-42,000422,000153,2,41.000,132.000,60.000,138.000
2019-09-16-12-58-42,000423,000153,2,43.000,133.000,63.000,138.000
2019-09-16-12-58-42,000424,000153,2,47.000,134.000,67.000,139.000
2019-09-16-12-58-42,000425,000153,2,49.000,134.000,69.000,140.000
2019-09-16-12-58-42,000426,000153,2,65.000,134.000,72.000,137.000
2019-09-16-12-58-42,000427,000153,2,69.000,131.000,76.000,138.000
2019-09-16-12-58-42,000428,000153,2,74.000,133.000,78.000,139.000
2019-09-16-12-58-42,000429,000153,2,73.000,134.000,81.000,138.000
2019-09-16-12-58-42,000430,000153,2,77.000,135.000,84.000,142.000
2019-09-16-12-58-42,000431,000153,2,79.000,135.000,87.000,139.000
2019-09-16-12-58-42,000432,000153,2,81.000,134.000,90.000,140.000
2019-09-16-12-58-42,000433,000153,2,89.000,133.000,93.000,138.000
2019-09-16-12-58-42,000434,000153,2,90.000,131.000,97.000,140.000
2019-09-16-12-58-42,000435,000153,2,80.000,133.000,100.000,140.000
2019-09-16-12-58-42,000436,000153,2,83.000,129.000,103.000,139.000
2019-09-16-12-58-42,000437,000153,2,99.000,133.000,105.000,139.000
2019-09-16-12-58-42,000438,000153,2,104.000,132.000,109.000,136.000
2019-09-16-12-58-42,000439,000153,2,102.000,131.000,112.000,138.000
2019-09-16-12-58-42,000440,000153,2,109.000,131.000,114.000,136.000
2019-09-16-12-58-42,000441,000153,2,96.000,128.000,116.000,138.000
2019-09-16-12-58-42,000442,000153,2,99.000,130.000,119.000,137.000
2019-09-16-12-58-42,000443,000153,2,102.000,128.000,122.000,138.000
2019-09-16-12-58-42,000444,000153,2,104.000,128.000,126.000,136.000
2019-09-16-12-58-42,000445,000153,2,109.000,128.000,128.000,135.000
2019-09-16-12-58-42,000446,000153,2,111.000,128.000,130.000,135.000
2019-09-16-12-58-42,000447,000153,2,113.000,123.000,133.000,135.000
2019-09-16-12-58-42,000448,000153,2,116.000,123.000,137.000,134.000
2019-09-16-12-58-42,000449,000153,2,118.000,125.000,140.000,135.000
2019-09-16-12-58-42,000450,000153,2,135.000,125.000,141.000,130.000
2019-09-16-12-58-42,000451,000153,2,125.000,123.000,145.000,133.000
2019-09-16-12-58-42,000452,000153,2,126.000,123.000,148.000,133.000
2019-09-16-12-58-42,000453,000153,2,143.000,123.000,151.000,130.000
2019-09-16-12-58-42,000454,000153,2,133.000,123.000,154.000,131.000
2019-09-16-12-58-42,000455,000153,2,137.000,122.000,156.000,130.000
2019-09-16-12-58-42,000456,000153,2,139.000,122.000,159.000,130.000
2019-09-16-12-58-42,000457,000153,2,142.000,122.000,163.000,130.000
2019-09-16-12-58-42,000458,000153,2,151.000,120.000,166.000,139.000
2019-09-16-12-58-42,000459,000153,2,143.000,111.000,169.000,137.000
2019-09-16-12-58-42,000460,000153,2,149.000,119.000,172.000,132.000
2019-09-16-12-58-42,000461,000153,2,149.000,125.000,174.000,132.000
2019-09-16-12-58-42,000462,000153,2,152.000,124.000,178.000,131.000
2019-09-16-12-58-42,000463,000153,2,157.000,125.000,181.000,132.000
2019-09-16-12-58-42,000464,000153,2,159.000,125.000,183.000,132.000
2019-09-16-12-58-42,000465,000153,2,162.000,122.000,187.000,139.000
2019-09-16-12-58-42,000466,000153,2,166.000,116.000,190.000,136.000
2019-09-16-12-58-42,000467,000153,2,167.000,122.000,192.000,137.000
2019-09-16-12-58-42,000468,000153,2,169.000,125.000,195.000,143.000
2019-09-16-12-58-42,000469,000153,2,173.000,125.000,197.000,138.000
2019-09-16-12-58-42,000470,000153,2,177.000,126.000,201.000,138.000
2019-09-16-12-58-42,000471,000153,2,179.000,123.000,203.000,161.000
2019-09-16-12-58-42,000472,000153,2,180.000,103.000,208.000,156.000
2019-09-16-12-58-42,000473,000153,2,182.000,125.000,209.000,144.000
2019-09-16-12-58-42,000474,000153,2,187.000,126.000,213.000,140.000
2019-09-16-12-58-42,000475,000153,2,190.000,86.000,215.000,148.000
2019-09-16-12-58-42,000476,000153,2,191.000,122.000,218.000,143.000
2019-09-16-12-58-42,000477,000153,2,195.000,66.000,221.000,142.000
2019-09-16-12-58-42,000478,000153,2,197.000,104.000,224.000,175.000
2019-09-16-12-58-42,000479,000153,2,200.000,117.000,227.000,177.000
2019-09-16-12-58-42,000480,000153,2,199.000,74.000,230.000,192.000
2019-09-16-12-58-42,000481,000153,2,200.000,110.000,232.000,192.000
2019-09-16-12-58-42,000482,000153,2,205.000,109.000,236.000,144.000
2019-09-16-12-58-42,000483,000153,2,208.000,83.000,238.000,176.000
2019-09-16-12-58-42,000484,000153,2,215.000,84.000,240.000,215.000
2019-09-16-12-58-42,000485,000153,2,218.000,70.000,241.000,141.000
2019-09-16-12-58-42,000486,000153,2,214.000,82.000,244.000,175.000
2019-09-16-12-58-42,000487,000153,2,215.000,12.000,246.000,206.000
2019-09-16-12-58-42,000488,000153,2,225.000,22.000,248.000,136.000
2019-09-16-12-58-42,000489,000153,2,214.000,50.000,249.000,167.000
2019-09-16-12-58-42,000490,000153,2,217.000,28.000,249.000,250.000
2019-09-16-12-58-42,000491,000153,2,232.000,32.000,249.000,180.000
2019-09-16-12-58-42,000492,000153,2,232.000,54.000,249.000,129.000
2019-09-16-12-58-42,000493,000153,2,230.000,19.000,249.000,129.000
2019-09-16-12-58-42,000494,000153,2,223.000,19.000,249.000,219.000
2019-09-16-12-58-42,000495,000153,2,227.000,22.000,249.000,213.000
2019-09-16-12-58-42,000496,000153,2,215.000,26.000,249.000,237.000
2019-09-16-12-58-42,000497,000153,2,236.000,24.000,249.000,244.000
2019-09-16-12-58-42,000498,000153,2,241.000,26.000,249.000,237.000
2019-09-16-12-58-42,000499,000153,2,246.000,24.000,249.000,240.000
2019-09-16-12-58-42,000755,000187,2,14.000,135.000,16.000,137.000
2019-09-16-12-58-42,000756,000187,2,14.000,136.000,17.000,137.000
2019-09-16-12-58-42,000757,000187,2,17.000,136.000,19.000,140.000
2019-09-16-12-58-42,000758,000187,2,18.000,136.000,22.000,139.000
2019-09-16-12-58-42,000759,000187,2,21.000,134.000,24.000,138.000
2019-09-16-12-58-42,000760,000187,2,21.000,135.000,26.000,140.000
2019-09-16-12-58-42,000761,000187,2,21.000,135.000,27.000,142.000
2019-09-16-12-58-42,000762,000187,2,23.000,135.000,29.000,143.000
2019-09-16-12-58-42,000763,000187,2,21.000,135.000,30.000,140.000
2019-09-16-12-58-42,000764,000187,2,24.000,135.000,33.000,140.000
2019-09-16-12-58-42,000765,000187,2,32.000,136.000,35.000,139.000
2019-09-16-12-58-42,000766,000187,2,22.000,136.000,37.000,139.000
2019-09-16-12-58-42,000767,000187,2,24.000,135.000,39.000,139.000
2019-09-16-12-58-42,000768,000187,2,24.000,134.000,41.000,141.000
2019-09-16-12-58-42,000769,000187,2,38.000,134.000,42.000,142.000
2019-09-16-12-58-42,000770,000187,2,28.000,135.000,44.000,140.000
2019-09-16-12-58-42,000771,000187,2,36.000,132.000,44.000,139.000
2019-09-16-12-58-42,000772,000187,2,42.000,135.000,46.000,138.000
2019-09-16-12-58-42,000773,000187,2,46.000,134.000,49.000,136.000
2019-09-16-12-58-42,000774,000187,2,39.000,134.000,51.000,139.000
2019-09-16-12-58-42,000775,000187,2,48.000,133.000,52.000,137.000
2019-09-16-12-58-42,000776,000187,2,49.000,133.000,54.000,137.000
2019-09-16-12-58-42,000777,000187,2,51.000,134.000,55.000,137.000
2019-09-16-12-58-42,000778,000187,2,36.000,132.000,57.000,138.000
2019-09-16-12-58-42,000779,000187,2,55.000,132.000,57.000,136.000
2019-09-16-12-58-42,000780,000187,2,52.000,132.000,61.000,138.000
2019-09-16-12-58-42,000781,000187,2,56.000,132.000,62.000,134.000
2019-09-16-12-58-42,000782,000187,2,43.000,132.000,63.000,138.000
2019-09-16-12-58-42,000783,000187,2,60.000,132.000,64.000,134.000
2019-09-16-12-58-42,000784,000187,2,47.000,131.000,66.000,138.000
2019-09-16-12-58-42,000785,000187,2,49.000,131.000,67.000,136.000
2019-09-16-12-58-42,000786,000187,2,50.000,131.000,69.000,136.000
2019-09-16-12-58-42,000787,000187,2,52.000,131.000,72.000,136.000
2019-09-16-12-58-42,000788,000187,2,55.000,130.000,73.000,138.000
2019-09-16-12-58-42,000789,000187,2,56.000,128.000,74.000,134.000
2019-09-16-12-58-42,000790,000187,2,71.000,129.000,76.000,131.000
2019-09-16-12-58-42,000791,000187,2,60.000,129.000,77.000,135.000
2019-09-16-12-58-42,000792,000187,2,64.000,128.000,79.000,130.000
2019-09-16-12-58-42,000793,000187,2,62.000,129.000,81.000,134.000
2019-09-16-12-58-42,000794,000187,2,74.000,129.000,83.000,131.000
2019-09-16-12-58-42,000795,000187,2,80.000,128.000,85.000,131.000
2019-09-16-12-58-42,000796,000187,2,67.000,128.000,86.000,134.000
2019-09-16-12-58-42,000797,000187,2,70.000,126.000,88.000,133.000
2019-09-16-12-58-42,000798,000187,2,69.000,128.000,90.000,133.000
2019-09-16-12-58-42,000799,000187,2,73.000,127.000,92.000,131.000
2019-09-16-12-58-42,000800,000187,2,89.000,127.000,93.000,131.000
2019-09-16-12-58-42,000801,000187,2,90.000,127.000,95.000,132.000
2019-09-16-12-58-42,000802,000187,2,76.000,128.000,97.000,132.000
2019-09-16-12-58-42,000803,000187,2,94.000,128.000,99.000,130.000
2019-09-16-12-58-42,000804,000187,2,80.000,126.000,101.000,131.000
2019-09-16-12-58-42,000805,000187,2,82.000,128.000,103.000,131.000
2019-09-16-12-58-42,000806,000187,2,84.000,125.000,104.000,132.000
2019-09-16-12-58-42,000807,000187,2,100.000,127.000,106.000,130.000
2019-09-16-12-58-42,000808,000187,2,103.000,127.000,108.000,131.000
2019-09-16-12-58-42,000809,000187,2,104.000,128.000,109.000,131.000
2019-09-16-12-58-42,000810,000187,2,107.000,127.000,112.000,131.000
2019-09-16-12-58-42,000811,000187,2,104.000,126.000,113.000,131.000
2019-09-16-12-58-42,000812,000187,2,99.000,128.000,115.000,131.000
2019-09-16-12-58-42,000813,000187,2,100.000,127.000,117.000,133.000
2019-09-16-12-58-42,000814,000187,2,97.000,125.000,118.000,133.000
2019-09-16-12-58-42,000815,000187,2,112.000,127.000,120.000,133.000
2019-09-16-12-58-42,000816,000187,2,113.000,129.000,122.000,134.000
2019-09-16-12-58-42,000817,000187,2,115.000,128.000,125.000,133.000
2019-09-16-12-58-42,000818,000187,2,120.000,128.000,126.000,134.000
2019-09-16-12-58-42,000819,000187,2,108.000,128.000,128.000,132.000
2019-09-16-12-58-42,000820,000187,2,109.000,128.000,130.000,134.000
2019-09-16-12-58-42,000821,000187,2,111.000,128.000,132.000,138.000
2019-09-16-12-58-42,000822,000187,2,112.000,128.000,134.000,133.000
2019-09-16-12-58-42,000823,000187,2,116.000,128.000,135.000,133.000
2019-09-16-12-58-42,000824,000187,2,116.000,123.000,137.000,135.000
2019-09-16-12-58-42,000825,000187,2,121.000,127.000,139.000,135.000
2019-09-16-12-58-42,000826,000187,2,120.000,129.000,140.000,138.000
2019-09-16-12-58-42,000827,000187,2,121.000,128.000,143.000,136.000
2019-09-16-12-58-42,000828,000187,2,124.000,128.000,145.000,138.000
2019-09-16-12-58-42,000829,000187,2,125.000,128.000,146.000,139.000
2019-09-16-12-58-42,000830,000187,2,127.000,129.000,148.000,143.000
2019-09-16-12-58-42,000831,000187,2,130.000,129.000,150.000,137.000
2019-09-16-12-58-42,000832,000187,2,127.000,128.000,152.000,142.000
2019-09-16-12-58-42,000833,000187,2,133.000,123.000,153.000,140.000
2019-09-16-12-58-42,000834,000187,2,150.000,136.000,156.000,143.000
2019-09-16-12-58-42,000835,000187,2,137.000,125.000,157.000,151.000
2019-09-16-12-58-42,000836,000187,2,135.000,129.000,159.000,142.000
2019-09-16-12-58-42,000837,000187,2,136.000,131.000,160.000,143.000
2019-09-16-12-58-42,000838,000187,2,138.000,131.000,163.000,144.000
2019-09-16-12-58-42,000839,000187,2,158.000,136.000,164.000,145.000
2019-09-16-12-58-42,000840,000187,2,145.000,125.000,167.000,151.000
2019-09-16-12-58-42,000841,000187,2,145.000,133.000,168.000,145.000
2019-09-16-12-58-42,000842,000187,2,147.000,133.000,170.000,148.000
2019-09-16-12-58-42,000843,000187,2,148.000,136.000,172.000,143.000
2019-09-16-12-58-42,000844,000187,2,150.000,131.000,174.000,145.000
2019-09-16-12-58-42,000845,000187,2,151.000,134.000,177.000,147.000
2019-09-16-12-58-42,000846,000187,2,155.000,133.000,178.000,155.000
2019-09-16-12-58-42,000847,000187,2,156.000,115.000,180.000,145.000
2019-09-16-12-58-42,000848,000187,2,156.000,128.000,182.000,143.000
2019-09-16-12-58-42,000849,000187,2,158.000,131.000,184.000,142.000
2019-09-16-12-58-42,000850,000187,2,160.000,133.000,186.000,142.000
2019-09-16-12-58-42,000851,000187,2,161.000,128.000,187.000,146.000
2019-09-16-12-58-42,000852,000187,2,165.000,129.000,189.000,148.000
2019-09-16-12-58-42,000853,000187,2,166.000,130.000,191.000,145.000
2019-09-16-12-58-42,000854,000187,2,171.000,127.000,193.000,140.000
2019-09-16-12-58-42,000855,000187,2,169.000,127.000,195.000,143.000
2019-09-16-12-58-42,000856,000187,2,171.000,124.000,196.000,142.000
2019-09-16-12-58-42,000857,000187,2,174.000,128.000,199.000,143.000
2019-09-16-12-58-42,000858,000187,2,175.000,121.000,200.000,142.000
2019-09-16-12-58-42,000859,000187,2,176.000,117.000,202.000,147.000
2019-09-16-12-58-42,000860,000187,2,177.000,123.000,203.000,142.000
2019-09-16-12-58-42,000861,000187,2,179.000,116.000,205.000,142.000
2019-09-16-12-58-42,000862,000187,2,180.000,108.000,207.000,142.000
2019-09-16-12-58-42,000863,000187,2,185.000,113.000,209.000,155.000
2019-09-16-12-58-42,000864,000187,2,186.000,111.000,211.000,143.000
2019-09-16-12-58-42,000865,000187,2,186.000,114.000,214.000,140.000
2019-09-16-12-58-42,000866,000187,2,189.000,77.000,215.000,184.000
2019-09-16-12-58-42,000867,000187,2,190.000,74.000,215.000,169.000
2019-09-16-12-58-42,000868,000187,2,193.000,81.000,217.000,164.000
2019-09-16-12-58-42,000869,000187,2,193.000,72.000,219.000,138.000
2019-09-16-12-58-42,000870,000187,2,196.000,99.000,220.000,177.000
2019-09-16-12-58-42,000871,000187,2,198.000,91.000,223.000,178.000
2019-09-16-12-58-42,000872,000187,2,201.000,78.000,224.000,187.000
2019-09-16-12-58-42,000873,000187,2,201.000,73.000,227.000,134.000
2019-09-16-12-58-42,000874,000187,2,204.000,81.000,228.000,133.000
2019-09-16-12-58-42,000875,000187,2,204.000,72.000,229.000,137.000
2019-09-16-12-58-42,000876,000187,2,207.000,76.000,232.000,136.000
2019-09-16-12-58-42,000877,000187,2,207.000,75.000,232.000,143.000
2019-09-16-12-58-42,000878,000187,2,207.000,82.000,235.000,132.000
2019-09-16-12-58-42,000879,000187,2,213.000,81.000,236.000,141.000
2019-09-16-12-58-42,000880,000187,2,213.000,78.000,237.000,134.000
2019-09-16-12-58-42,000881,000187,2,215.000,42.000,238.000,156.000
2019-09-16-12-58-42,000882,000187,2,216.000,74.000,240.000,152.000
2019-09-16-12-58-42,000883,000187,2,217.000,65.000,240.000,188.000
2019-09-16-12-58-42,000884,000187,2,218.000,56.000,242.000,206.000
2019-09-16-12-58-42,000885,000187,2,220.000,28.000,243.000,232.000
2019-09-16-12-58-42,000886,000187,2,220.000,46.000,245.000,150.000
2019-09-16-12-58-42,000887,000187,2,225.000,28.000,246.000,213.000
2019-09-16-12-58-42,000888,000187,2,226.000,30.000,246.000,228.000
2019-09-16-12-58-42,000889,000187,2,228.000,22.000,248.000,244.000
2019-09-16-12-58-42,000890,000187,2,228.000,32.000,247.000,186.000
2019-09-16-12-58-42,000891,000187,2,230.000,55.000,241.000,232.000
2019-09-16-12-58-42,000892,000187,2,231.000,52.000,246.000,187.000
2019-09-16-12-58-42,000893,000187,2,233.000,38.000,247.000,190.000
2019-09-16-12-58-42,000894,000187,2,232.000,37.000,246.000,194.000
2019-09-16-12-58-42,000895,000187,2,235.000,30.000,247.000,109.000
2019-09-16-12-58-42,000896,000187,2,234.000,24.000,247.000,178.000
2019-09-16-12-58-42,000897,000187,2,234.000,22.000,249.000,250.000
2019-09-16-12-58-42,000898,000187,2,237.000,19.000,248.000,250.000
2019-09-16-12-58-42,000899,000187,2,236.000,12.000,249.000,250.000
2019-09-16-12-58-42,000900,000187,2,240.000,12.000,249.000,250.000
2019-09-16-12-58-42,000901,000187,2,241.000,22.000,247.000,240.000
2019-09-16-12-58-42,000902,000187,2,242.000,24.000,246.000,162.000
2019-09-16-13-03-38,000080,000210,2,243.000,16.000,247.000,122.000
2019-09-16-13-03-38,000081,000210,2,242.000,22.000,248.000,240.000
2019-09-16-13-03-38,000082,000210,2,238.000,16.000,247.000,250.000
2019-09-16-13-03-38,000083,000210,2,235.000,33.000,245.000,151.000
2019-09-16-13-03-38,000084,000210,2,233.000,32.000,244.000,125.000
2019-09-16-13-03-38,000085,000210,2,227.000,24.000,246.000,190.000
2019-09-16-13-03-38,000086,000210,2,212.000,16.000,248.000,120.000
2019-09-16-13-03-38,000087,000210,2,223.000,33.000,247.000,240.000
2019-09-16-13-03-38,000088,000210,2,227.000,60.000,246.000,202.000
2019-09-16-13-03-38,000089,000210,2,213.000,60.000,243.000,125.000
2019-09-16-13-03-38,000090,000210,2,213.000,68.000,241.000,153.000
2019-09-16-13-03-38,000091,000210,2,218.000,54.000,238.000,125.000
2019-09-16-13-03-38,000092,000210,2,216.000,82.000,238.000,172.000
2019-09-16-13-03-38,000093,000210,2,214.000,86.000,235.000,131.000
2019-09-16-13-03-38,000094,000210,2,212.000,91.000,232.000,131.000
2019-09-16-13-03-38,000095,000210,2,208.000,92.000,230.000,138.000
2019-09-16-13-03-38,000096,000210,2,207.000,101.000,227.000,136.000
2019-09-16-13-03-38,000097,000210,2,204.000,109.000,224.000,138.000
2019-09-16-13-03-38,000098,000210,2,200.000,108.000,222.000,140.000
2019-09-16-13-03-38,000099,000210,2,197.000,114.000,218.000,141.000
2019-09-16-13-03-38,000100,000210,2,196.000,120.000,216.000,142.000
2019-09-16-13-03-38,000101,000210,2,192.000,116.000,213.000,142.000
2019-09-16-13-03-38,000102,000210,2,190.000,123.000,210.000,142.000
2019-09-16-13-03-38,000103,000210,2,186.000,120.000,207.000,142.000
2019-09-16-13-03-38,000104,000210,2,182.000,124.000,204.000,144.000
2019-09-16-13-03-38,000105,000210,2,180.000,100.000,201.000,144.000
2019-09-16-13-03-38,000106,000210,2,176.000,129.000,198.000,145.000
2019-09-16-13-03-38,000107,000210,2,173.000,131.000,195.000,145.000
2019-09-16-13-03-38,000108,000210,2,172.000,128.000,193.000,142.000
2019-09-16-13-03-38,000109,000210,2,170.000,131.000,189.000,143.000
2019-09-16-13-03-38,000110,000210,2,168.000,130.000,186.000,147.000
2019-09-16-13-03-38,000111,000210,2,162.000,133.000,184.000,144.000
2019-09-16-13-03-38,000112,000210,2,161.000,128.000,181.000,146.000
2019-09-16-13-03-38,000113,000210,2,158.000,134.000,177.000,145.000
2019-09-16-13-03-38,000114,000210,2,154.000,130.000,174.000,149.000
2019-09-16-13-03-38,000115,000210,2,155.000,133.000,171.000,145.000
2019-09-16-13-03-38,000116,000210,2,150.000,134.000,169.000,144.000
2019-09-16-13-03-38,000117,000210,2,152.000,133.000,166.000,144.000
2019-09-16-13-03-38,000118,000210,2,148.000,133.000,162.000,145.000
2019-09-16-13-03-38,000119,000210,2,144.000,134.000,159.000,142.000
2019-09-16-13-03-38,000120,000210,2,141.000,137.000,156.000,142.000
2019-09-16-13-03-38,000121,000210,2,137.000,136.000,153.000,140.000
2019-09-16-13-03-38,000122,000210,2,134.000,135.000,150.000,142.000
2019-09-16-13-03-38,000123,000210,2,138.000,134.000,145.000,141.000
2019-09-16-13-03-38,000124,000210,2,138.000,132.000,142.000,138.000
2019-09-16-13-03-38,000125,000210,2,135.000,129.000,139.000,139.000
2019-09-16-13-03-38,000126,000210,2,132.000,133.000,136.000,138.000
2019-09-16-13-03-38,000127,000210,2,128.000,134.000,132.000,136.000
2019-09-16-13-03-38,000128,000210,2,110.000,126.000,130.000,148.000
2019-09-16-13-03-38,000129,000210,2,110.000,124.000,126.000,143.000
2019-09-16-13-03-38,000130,000210,2,102.000,129.000,122.000,134.000
2019-09-16-13-03-38,000131,000210,2,100.000,129.000,120.000,136.000
2019-09-16-13-03-38,000132,000210,2,111.000,130.000,115.000,134.000
2019-09-16-13-03-38,000133,000210,2,97.000,130.000,113.000,133.000
2019-09-16-13-03-38,000134,000210,2,93.000,128.000,109.000,134.000
2019-09-16-13-03-38,000135,000210,2,90.000,128.000,106.000,134.000
2019-09-16-13-03-38,000136,000210,2,92.000,128.000,103.000,134.000
2019-09-16-13-03-38,000137,000210,2,93.000,128.000,99.000,133.000
2019-09-16-13-03-38,000138,000210,2,88.000,125.000,95.000,133.000
2019-09-16-13-03-38,000139,000210,2,82.000,129.000,92.000,133.000
2019-09-16-13-03-38,000140,000210,2,82.000,129.000,89.000,132.000
2019-09-16-13-03-38,000141,000210,2,78.000,128.000,86.000,132.000
2019-09-16-13-03-38,000142,000210,2,76.000,129.000,83.000,133.000
2019-09-16-13-03-38,000143,000210,2,71.000,128.000,79.000,133.000
2019-09-16-13-03-38,000144,000210,2,68.000,129.000,76.000,131.000
2019-09-16-13-03-38,000145,000210,2,66.000,129.000,73.000,133.000
2019-09-16-13-03-38,000146,000210,2,62.000,129.000,69.000,132.000
2019-09-16-13-03-38,000147,000210,2,58.000,129.000,66.000,131.000
2019-09-16-13-03-38,000148,000210,2,57.000,130.000,62.000,133.000
2019-09-16-13-03-38,000149,000210,2,53.000,130.000,59.000,132.000
2019-09-16-13-03-38,000150,000210,2,50.000,131.000,56.000,133.000
2019-09-16-13-03-38,000151,000210,2,46.000,131.000,53.000,133.000
2019-09-16-13-03-38,000152,000210,2,42.000,131.000,50.000,134.000
2019-09-16-13-03-38,000153,000210,2,40.000,131.000,45.000,134.000
2019-09-16-13-03-38,000154,000210,2,35.000,131.000,42.000,134.000
2019-09-16-13-03-38,000155,000210,2,37.000,132.000,39.000,134.000
2019-09-16-13-03-38,000156,000210,2,29.000,133.000,36.000,134.000
2019-09-16-13-03-38,000157,000210,2,26.000,130.000,31.000,134.000
2019-09-16-13-03-38,000158,000210,2,22.000,132.000,29.000,135.000
2019-09-16-13-03-38,000159,000210,2,22.000,132.000,26.000,136.000
2019-09-16-13-03-38,000160,000210,2,19.000,133.000,22.000,136.000
2019-09-16-13-03-38,000161,000210,2,16.000,133.000,19.000,135.000
2019-09-16-13-03-38,000162,000210,2,12.000,134.000,14.000,136.000
2019-09-16-13-03-38,000323,000238,2,243.000,15.000,245.000,17.000
2019-09-16-13-03-38,000324,000238,2,243.000,24.000,247.000,237.000
2019-09-16-13-03-38,000325,000238,2,242.000,12.000,247.000,223.000
2019-09-16-13-03-38,000326,000238,2,240.000,24.000,248.000,244.000
2019-09-16-13-03-38,000327,000238,2,222.000,16.000,247.000,244.000
2019-09-16-13-03-38,000328,000238,2,234.000,16.000,246.000,244.000
2019-09-16-13-03-38,000329,000238,2,235.000,12.000,246.000,172.000
2019-09-16-13-03-38,000330,000238,2,230.000,28.000,248.000,250.000
2019-09-16-13-03-38,000331,000238,2,229.000,16.000,246.000,172.000
2019-09-16-13-03-38,000332,000238,2,226.000,19.000,248.000,114.000
2019-09-16-13-03-38,000333,000238,2,225.000,32.000,247.000,122.000
2019-09-16-13-03-38,000334,000238,2,203.000,46.000,246.000,195.000
2019-09-16-13-03-38,000335,000238,2,220.000,57.000,244.000,124.000
2019-09-16-13-03-38,000336,000238,2,212.000,65.000,241.000,127.000
2019-09-16-13-03-38,000337,000238,2,218.000,74.000,240.000,128.000
2019-09-16-13-03-38,000338,000238,2,212.000,81.000,238.000,129.000
2019-09-16-13-03-38,000339,000238,2,212.000,86.000,235.000,133.000
2019-09-16-13-03-38,000340,000238,2,200.000,95.000,233.000,135.000
2019-09-16-13-03-38,000341,000238,2,198.000,98.000,231.000,139.000
2019-09-16-13-03-38,000342,000238,2,202.000,101.000,229.000,138.000
2019-09-16-13-03-38,000343,000238,2,200.000,103.000,225.000,143.000
2019-09-16-13-03-38,000344,000238,2,198.000,107.000,222.000,143.000
2019-09-16-13-03-38,000345,000238,2,196.000,116.000,220.000,141.000
2019-09-16-13-03-38,000346,000238,2,192.000,110.000,218.000,140.000
2019-09-16-13-03-38,000347,000238,2,190.000,113.000,215.000,140.000
2019-09-16-13-03-38,000348,000238,2,189.000,118.000,212.000,143.000
2019-09-16-13-03-38,000349,000238,2,183.000,87.000,209.000,142.000
2019-09-16-13-03-38,000350,000238,2,181.000,127.000,207.000,142.000
2019-09-16-13-03-38,000351,000238,2,177.000,127.000,202.000,143.000
2019-09-16-13-03-38,000352,000238,2,173.000,127.000,199.000,142.000
2019-09-16-13-03-38,000353,000238,2,175.000,121.000,195.000,143.000
2019-09-16-13-03-38,000354,000238,2,171.000,128.000,193.000,142.000
2019-09-16-13-03-38,000355,000238,2,167.000,123.000,190.000,141.000
2019-09-16-13-03-38,000356,000238,2,166.000,132.000,187.000,142.000
